,title,artist,id,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,duration_ms,label
72,Adrift,Jack Johnson,2CjUSmHm2d76VoWRgpQ6mO,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,0.64,0.198,0,-15.429,1,0.0387,0.86,0.0186,0.108,0.362,80.805,spotify:track:2CjUSmHm2d76VoWRgpQ6mO,https://api.spotify.com/v1/tracks/2CjUSmHm2d76VoWRgpQ6mO,236227,nothot
73,Satisfaction,Benny Benassi Presents The Biz,1n7omixiROWs5q6xpWiQuL,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,0.793,0.698,11,-3.626,1,0.104,0.163,0.145,0.0745,0.339,130.017,spotify:track:1n7omixiROWs5q6xpWiQuL,https://api.spotify.com/v1/tracks/1n7omixiROWs5q6xpWiQuL,285571,nothot
74,Rocks Off,The Rolling Stones,42o3gy9e8dzBHvQE991ad8,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,0.485,0.943,4,-4.423,1,0.0416,0.0639,0.179,0.144,0.889,141.982,spotify:track:42o3gy9e8dzBHvQE991ad8,https://api.spotify.com/v1/tracks/42o3gy9e8dzBHvQE991ad8,271933,nothot
75,Apology,Alesana,6hNA4yDJr0hGn0TlnmRVUQ,https://open.spotify.com/artist/1fnDlUNi67FQtHHqBl4Yfg,0.298,0.96,11,-5.474,0,0.0859,7.44e-05,0.0718,0.164,0.105,110.473,spotify:track:6hNA4yDJr0hGn0TlnmRVUQ,https://api.spotify.com/v1/tracks/6hNA4yDJr0hGn0TlnmRVUQ,249613,nothot
76,Buddy Holly,Weezer,2O7BJN8S3JUbBLtety4hhv,https://open.spotify.com/artist/3jOstUTkEu2JkjvRdBA5Gu,0.555,0.921,8,-4.606,1,0.0369,0.00264,0.000205,0.117,0.775,121.141,spotify:track:2O7BJN8S3JUbBLtety4hhv,https://api.spotify.com/v1/tracks/2O7BJN8S3JUbBLtety4hhv,159227,nothot
77,Behind The Sun,Red Hot Chili Peppers,2OCr6iAGslZkjuk8VTpAbe,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,0.583,0.873,1,-4.954,0,0.0445,1.67e-05,0.00377,0.186,0.276,93.437,spotify:track:2OCr6iAGslZkjuk8VTpAbe,https://api.spotify.com/v1/tracks/2OCr6iAGslZkjuk8VTpAbe,280933,nothot
78,Change,FIR,7AgLmxi5osmwH9dEm1ck4j,https://open.spotify.com/artist/75VKfyoBlkmrJFDqo1o2VY,0.581,0.502,0,-7.905,1,0.0923,0.253,5.17e-05,0.175,0.381,170.009,spotify:track:7AgLmxi5osmwH9dEm1ck4j,https://api.spotify.com/v1/tracks/7AgLmxi5osmwH9dEm1ck4j,162903,nothot
79,Karibien,Air France,0imihznhtLwY4xaQItSTQ6,https://open.spotify.com/artist/0jHgg7rmAGl9qLcHHId2Cq,0.484,0.949,9,-7.972,0,0.086,2.26e-05,0.689,0.113,0.63,139.981,spotify:track:0imihznhtLwY4xaQItSTQ6,https://api.spotify.com/v1/tracks/0imihznhtLwY4xaQItSTQ6,194507,nothot
80,No Remorse,Metallica,2uQBTkujGFuwUnA0fi5Qnb,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,0.297,0.916,4,-5.975,0,0.162,0.000309,0.358,0.383,0.239,96.773,spotify:track:2uQBTkujGFuwUnA0fi5Qnb,https://api.spotify.com/v1/tracks/2uQBTkujGFuwUnA0fi5Qnb,386560,nothot
81,Quiero Verte Sonreir,Carlos Vives,15pVedXa5un2RkNRix3Qet,https://open.spotify.com/artist/4vhNDa5ycK0ST968ek7kRr,0.667,0.614,2,-6.588,1,0.0505,0.134,0,0.243,0.651,92.842,spotify:track:15pVedXa5un2RkNRix3Qet,https://api.spotify.com/v1/tracks/15pVedXa5un2RkNRix3Qet,198533,nothot
82,Global A Go-Go,"Joe Strummer, The Mescaleros",613gEDEp9IbqtX08brML0v,https://open.spotify.com/artist/2A09V0kHlETOFfT8Hz8oba,0.672,0.81,9,-5.787,0,0.0543,0.0686,1.2e-05,0.584,0.752,138.026,spotify:track:613gEDEp9IbqtX08brML0v,https://api.spotify.com/v1/tracks/613gEDEp9IbqtX08brML0v,349760,nothot
83,No Sleep Till Brooklyn,The Beastie Boys,0iJa3aRTkUnR8h7P4QjaOQ,https://open.spotify.com/artist/5UloVKzUNJcjORzhhTWWiJ,0.792,0.441,8,-13.483,1,0.0872,0.000725,0.000596,0.0616,0.325,97.034,spotify:track:0iJa3aRTkUnR8h7P4QjaOQ,https://api.spotify.com/v1/tracks/0iJa3aRTkUnR8h7P4QjaOQ,257144,nothot
84,Implosion of Eternity,Origin,1ubofujPLlq83UtECvTHAQ,https://open.spotify.com/artist/4Mmo0f1kp7dyyH3UbK9vUU,0.352,0.992,11,-4.364,1,0.224,0.000873,0.0117,0.314,0.185,120.625,spotify:track:1ubofujPLlq83UtECvTHAQ,https://api.spotify.com/v1/tracks/1ubofujPLlq83UtECvTHAQ,186600,nothot
85,Trouble,Coldplay,0R8P9KfGJCDULmlEoBagcO,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,spotify:track:0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/tracks/0R8P9KfGJCDULmlEoBagcO,273427,nothot
86,Revelry,Kings Of Leon,0bTlXQJzw4ddaLQPJ4rGS2,https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,spotify:track:0bTlXQJzw4ddaLQPJ4rGS2,https://api.spotify.com/v1/tracks/0bTlXQJzw4ddaLQPJ4rGS2,201733,nothot
87,Big Me,Foo Fighters,6pb5BBnIM5IM7R1cqag6rE,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,0.579,0.708,0,-10.419,1,0.0374,0.442,0,0.11,0.846,130.97,spotify:track:6pb5BBnIM5IM7R1cqag6rE,https://api.spotify.com/v1/tracks/6pb5BBnIM5IM7R1cqag6rE,132840,nothot
88,Oh Sister,Andrew Bird,5E3rZAGUPxPZQsf52mnSqf,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,0.369,0.232,7,-13.354,1,0.0303,0.745,0.0583,0.115,0.134,130.491,spotify:track:5E3rZAGUPxPZQsf52mnSqf,https://api.spotify.com/v1/tracks/5E3rZAGUPxPZQsf52mnSqf,289680,nothot
89,The Way I Was,Maroon 5,4vPw3ufadIAJvcZCVdtEus,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,0.541,0.91,11,-2.902,1,0.032,0.0124,0,0.346,0.489,120.038,spotify:track:4vPw3ufadIAJvcZCVdtEus,https://api.spotify.com/v1/tracks/4vPw3ufadIAJvcZCVdtEus,259147,nothot
90,Heaven Beside You,Alice In Chains,1DCdIWCE5UFiObCsTSpKFv,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,0.551,0.724,10,-7.09,0,0.032,0.00451,0.000167,0.116,0.559,111.243,spotify:track:1DCdIWCE5UFiObCsTSpKFv,https://api.spotify.com/v1/tracks/1DCdIWCE5UFiObCsTSpKFv,327893,nothot
91,Forgot About Dre,"Dr Dre, Eminem",7iXF2W9vKmDoGAhlHdpyIa,https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7,0.924,0.74,8,-1.299,1,0.0774,0.0827,0,0.163,0.621,133.974,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,222293,nothot
92,Party In The U.S.A.,Miley Cyrus,3E7dfMvvCLUddWissuqMwr,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,spotify:track:3E7dfMvvCLUddWissuqMwr,https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr,202067,nothot
93,Tenuousness,Andrew Bird,1oMorGwgReaTZ46f3rbqAs,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,0.658,0.432,0,-10.934,1,0.0302,0.647,0.059,0.115,0.438,122.263,spotify:track:1oMorGwgReaTZ46f3rbqAs,https://api.spotify.com/v1/tracks/1oMorGwgReaTZ46f3rbqAs,231133,nothot
94,Peace Train,Cat Stevens,4d0d2llNcQIHmaCgYTrODQ,https://open.spotify.com/artist/08F3Y3SctIlsOEmKd6dnH8,0.594,0.682,0,-8.858,1,0.0487,0.051,4.56e-05,0.0919,0.76,82.487,spotify:track:4d0d2llNcQIHmaCgYTrODQ,https://api.spotify.com/v1/tracks/4d0d2llNcQIHmaCgYTrODQ,253293,nothot
95,Rainin You,Brad Paisley,7p4RabU7q5uFQKYskhm1xO,https://open.spotify.com/artist/13YmWQJFwgZrd4bf5IjMY4,0.684,0.27,6,-11.411,1,0.0293,0.726,2.47e-05,0.109,0.234,97.517,spotify:track:7p4RabU7q5uFQKYskhm1xO,https://api.spotify.com/v1/tracks/7p4RabU7q5uFQKYskhm1xO,254840,nothot
96,Speed Of Life,Sugarland,3kXPdCaM6ZnAb7xvK275OZ,https://open.spotify.com/artist/0hYxQe3AK5jBPCr5MumLHD,0.51,0.884,8,-4.238,1,0.0737,0.0343,0,0.207,0.647,142.442,spotify:track:3kXPdCaM6ZnAb7xvK275OZ,https://api.spotify.com/v1/tracks/3kXPdCaM6ZnAb7xvK275OZ,247000,nothot
97,Rorol,Octopus Project,3rGgubo6wsk2X59XMYnZL6,https://open.spotify.com/artist/7EFRvnUHNLWOYVPg8AuI7o,0.356,0.23,7,-15.614,1,0.0491,0.385,0.899,0.637,0.0393,109.632,spotify:track:3rGgubo6wsk2X59XMYnZL6,https://api.spotify.com/v1/tracks/3rGgubo6wsk2X59XMYnZL6,295480,nothot
98,Almaz,Randy Crawford,5iXdDUmuxBVQwECctRzn5z,https://open.spotify.com/artist/1twC2fwPG5FkvYcMpVBQRz,0.683,0.595,2,-7.768,0,0.0296,0.62,0.00296,0.378,0.54,136.026,spotify:track:5iXdDUmuxBVQwECctRzn5z,https://api.spotify.com/v1/tracks/5iXdDUmuxBVQwECctRzn5z,270760,nothot
99,Cuando Estés Acá,La Renga,2rEAG7lKACyW5YVS3KsNoN,https://open.spotify.com/artist/30fEdZPXgWfC4sNttcyB3C,0.436,0.83,9,-5.657,0,0.0395,0.00519,9.02e-06,0.165,0.597,96.884,spotify:track:2rEAG7lKACyW5YVS3KsNoN,https://api.spotify.com/v1/tracks/2rEAG7lKACyW5YVS3KsNoN,295773,nothot
100,U Smile,Justin Bieber,6Xw2FLih8m5ItDbyP992HH,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,0.705,0.59,1,-5.308,1,0.0284,0.504,0,0.116,0.421,112.565,spotify:track:6Xw2FLih8m5ItDbyP992HH,https://api.spotify.com/v1/tracks/6Xw2FLih8m5ItDbyP992HH,196907,nothot
101,Better The Devil You Know (Showgirl Tour),Kylie Minogue,09wexgg5KN3lhb2T2bTppM,https://open.spotify.com/artist/4RVnAU35WRWra6OZ3CbbMA,0.566,0.952,6,-9.774,1,0.0539,0.109,0.146,0.857,0.632,122.007,spotify:track:09wexgg5KN3lhb2T2bTppM,https://api.spotify.com/v1/tracks/09wexgg5KN3lhb2T2bTppM,228680,nothot
102,Strawberry Swing,Coldplay,2dphvmoLEXdk8hOYxmHlI3,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,0.378,0.663,1,-10.476,1,0.0458,0.00722,0.797,0.191,0.428,173.136,spotify:track:2dphvmoLEXdk8hOYxmHlI3,https://api.spotify.com/v1/tracks/2dphvmoLEXdk8hOYxmHlI3,249667,nothot
103,Secret,The Pierces,7eoC95sT8KxeZGPAikDOAm,https://open.spotify.com/artist/1ET1wIkDmuCBC80XcTr3Sg,0.577,0.486,9,-6.966,0,0.0548,0.0557,0,0.2,0.236,138.172,spotify:track:7eoC95sT8KxeZGPAikDOAm,https://api.spotify.com/v1/tracks/7eoC95sT8KxeZGPAikDOAm,229160,nothot
104,The Boss,"Rick Ross, T-Pain",3n5qF6aprwEIjHWuH5jECM,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,0.423,0.842,7,-4.072,1,0.357,0.00876,0,0.309,0.611,83.59,spotify:track:3n5qF6aprwEIjHWuH5jECM,https://api.spotify.com/v1/tracks/3n5qF6aprwEIjHWuH5jECM,225653,nothot
105,Heads Will Roll,Yeah Yeah Yeahs,5bs8OXiOt4BPF2FAnRFP1u,https://open.spotify.com/artist/3TNt4aUIxgfy9aoaft5Jj2,0.738,0.607,8,-3.933,0,0.0845,0.00743,0.315,0.0701,0.779,131.983,spotify:track:5bs8OXiOt4BPF2FAnRFP1u,https://api.spotify.com/v1/tracks/5bs8OXiOt4BPF2FAnRFP1u,383893,nothot
106,St. Elsewhere,Dave Grusin,5TwPEkYBceg2MRNns2dAjS,https://open.spotify.com/artist/0SPkat5bgfP5wo2kbqZIwu,0.783,0.49,5,-13.078,1,0.0344,0.252,0.547,0.194,0.559,124.971,spotify:track:5TwPEkYBceg2MRNns2dAjS,https://api.spotify.com/v1/tracks/5TwPEkYBceg2MRNns2dAjS,255333,nothot
107,"Hey, Soul Sister",Train,4HlFJV71xXKIGcU3kRyttv,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,216773,nothot
108,Follow Me Down,"3OH!3, Neon Hitch",79mqHQ0P6DjQYYpNywi6OY,https://open.spotify.com/artist/0FWzNDaEu9jdgcYTbcOa4F,0.777,0.655,0,-8.453,1,0.0388,0.00267,0.000523,0.113,0.658,113.031,spotify:track:79mqHQ0P6DjQYYpNywi6OY,https://api.spotify.com/v1/tracks/79mqHQ0P6DjQYYpNywi6OY,203800,nothot
109,To Build A Home,The Cinematic Orchestra,54KFQB6N4pn926IUUYZGzK,https://open.spotify.com/artist/32ogthv0BdaSMPml02X9YB,0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658,spotify:track:54KFQB6N4pn926IUUYZGzK,https://api.spotify.com/v1/tracks/54KFQB6N4pn926IUUYZGzK,371320,nothot
110,Dont Let Me Be Misunderstood,The Animals,0KpTFH1SzexN8SGc0GPILC,https://open.spotify.com/artist/3ICflSq6ZgYAIrm2CTkfVP,0.546,0.568,11,-9.604,0,0.0285,0.146,0,0.77,0.488,112.584,spotify:track:0KpTFH1SzexN8SGc0GPILC,https://api.spotify.com/v1/tracks/0KpTFH1SzexN8SGc0GPILC,145693,nothot
111,Also Frightened,Animal Collective,3bI4lHCkobzyccDAfAkUQM,https://open.spotify.com/artist/4kwxTgCKMipBKhSnEstNKj,0.253,0.821,0,-6.119,1,0.1,0.127,0,0.448,0.179,151.351,spotify:track:3bI4lHCkobzyccDAfAkUQM,https://api.spotify.com/v1/tracks/3bI4lHCkobzyccDAfAkUQM,314067,nothot
112,Milord,Cher,57vlcX6LYIn58a2w8Lt2eh,https://open.spotify.com/artist/72OaDtakiy6yFqkt4TsiFt,0.505,0.479,5,-16.617,1,0.0657,0.564,0,0.239,0.192,114.796,spotify:track:57vlcX6LYIn58a2w8Lt2eh,https://api.spotify.com/v1/tracks/57vlcX6LYIn58a2w8Lt2eh,167507,nothot
113,You Could Be Happy,Snow Patrol,3yS1MQc9acR6ru2h7KWGoB,https://open.spotify.com/artist/3rIZMv9rysU7JkLzEaC5Jp,0.649,0.314,5,-9.718,1,0.0275,0.515,7.47e-06,0.0727,0.243,110.939,spotify:track:3yS1MQc9acR6ru2h7KWGoB,https://api.spotify.com/v1/tracks/3yS1MQc9acR6ru2h7KWGoB,182147,nothot
114,Have You Ever Seen The Rain,Creedence Clearwater Revival,2LawezPeJhN4AWuSB0GtAU,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,spotify:track:2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,160133,nothot
115,Patience,Guns N' Roses,1OEoNpiyqBghuEUaT6Je6U,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,spotify:track:1OEoNpiyqBghuEUaT6Je6U,https://api.spotify.com/v1/tracks/1OEoNpiyqBghuEUaT6Je6U,354880,nothot
116,Spybreak!,Propellerheads,6AyXbkn4cwrErFIMbRBRDs,https://open.spotify.com/artist/3Z7thZHrtFvqp8OpPffPKp,0.559,0.931,1,-8.627,1,0.0462,7.13e-06,0.849,0.179,0.49,127.827,spotify:track:6AyXbkn4cwrErFIMbRBRDs,https://api.spotify.com/v1/tracks/6AyXbkn4cwrErFIMbRBRDs,244400,nothot
117,Orange Sky,Alexi Murdoch,0Y1fueUFu8jQtUxdUmOojf,https://open.spotify.com/artist/25mrbNwFzoqPWyYXLhiDRw,0.685,0.15,2,-20.543,1,0.039,0.797,0.0461,0.1,0.125,124.956,spotify:track:0Y1fueUFu8jQtUxdUmOojf,https://api.spotify.com/v1/tracks/0Y1fueUFu8jQtUxdUmOojf,379520,nothot
118,Siempre Es De Noche,Alejandro Sanz,6ZL2hqLpDdMzDkxIp7I7aZ,https://open.spotify.com/artist/5sUrlPAHlS9NEirDB8SEbF,0.59,0.707,2,-5.886,1,0.0764,0.332,0,0.0918,0.492,149.963,spotify:track:6ZL2hqLpDdMzDkxIp7I7aZ,https://api.spotify.com/v1/tracks/6ZL2hqLpDdMzDkxIp7I7aZ,288027,nothot
119,Save Tonight,Eagle-Eye Cherry,0smyCrJiibi2uwCiq5R1vj,https://open.spotify.com/artist/3ngKsDXZAssmljeXCvEgOe,0.547,0.707,0,-8.74,1,0.0338,8.14e-05,0.000149,0.285,0.654,119.576,spotify:track:0smyCrJiibi2uwCiq5R1vj,https://api.spotify.com/v1/tracks/0smyCrJiibi2uwCiq5R1vj,242733,nothot
120,Anywhere Is,Enya,1K93wWJCN8MMxIlc4FgG9b,https://open.spotify.com/artist/6uothxMWeLWIhsGeF7cyo4,0.672,0.437,3,-10.943,1,0.0294,0.879,0.312,0.0921,0.426,96.679,spotify:track:1K93wWJCN8MMxIlc4FgG9b,https://api.spotify.com/v1/tracks/1K93wWJCN8MMxIlc4FgG9b,239520,nothot
121,Give Me Your Eyes,Brandon Heath,7FgPFtUCkP31luMzSAoQG4,https://open.spotify.com/artist/0W7wIkmxoGQbnZYn2z2sLj,0.654,0.553,6,-5.718,1,0.0285,0.192,1.93e-06,0.0958,0.739,90.035,spotify:track:7FgPFtUCkP31luMzSAoQG4,https://api.spotify.com/v1/tracks/7FgPFtUCkP31luMzSAoQG4,200827,nothot
122,Historia Del Portero,Ricardo Arjona,09V1tBNERb5FCG9bXiulV9,https://open.spotify.com/artist/0h1zs4CTlU9D2QtgPxptUD,0.736,0.833,7,-9.874,1,0.0443,0.2,0,0.082,0.964,110.024,spotify:track:09V1tBNERb5FCG9bXiulV9,https://api.spotify.com/v1/tracks/09V1tBNERb5FCG9bXiulV9,312373,nothot
123,Ghost Highway,Mazzy Star,3coYDUUfzgL8bPwRuTiWnP,https://open.spotify.com/artist/37w38cCSGgKLdayTRjna4W,0.551,0.719,1,-9.337,0,0.0306,0.00207,0.182,0.399,0.692,125.092,spotify:track:3coYDUUfzgL8bPwRuTiWnP,https://api.spotify.com/v1/tracks/3coYDUUfzgL8bPwRuTiWnP,208267,nothot
124,Diamond Dave,the bird and the bee,2eHbLcIezSaZcLUQrqHg9s,https://open.spotify.com/artist/65XA3lk0aG9XejO8y37jjD,0.613,0.794,10,-7.957,0,0.0414,0.0554,5.65e-05,0.183,0.613,157.024,spotify:track:2eHbLcIezSaZcLUQrqHg9s,https://api.spotify.com/v1/tracks/2eHbLcIezSaZcLUQrqHg9s,194307,nothot
125,A Beggar On A Beach Of Gold,Mike And The Mechanics,1VeWrmH8Q1mrML1cItBmHK,https://open.spotify.com/artist/2yTUYhIf8fxptTIy3KLuJD,0.667,0.742,10,-7.226,0,0.0254,0.126,0,0.0497,0.75,131.995,spotify:track:1VeWrmH8Q1mrML1cItBmHK,https://api.spotify.com/v1/tracks/1VeWrmH8Q1mrML1cItBmHK,282400,nothot
126,Holy Roller Novocaine,Kings Of Leon,5fv9AxkRVzCwT5XkpYjWvL,https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx,0.571,0.735,11,-5.632,0,0.0743,0.0329,0.000264,0.215,0.557,106.811,spotify:track:5fv9AxkRVzCwT5XkpYjWvL,https://api.spotify.com/v1/tracks/5fv9AxkRVzCwT5XkpYjWvL,243000,nothot
127,Tears Dont Fall,Bullet For My Valentine,5pKCDm2fw4k6D6C5Rk646C,https://open.spotify.com/artist/7iWiAD5LLKyiox2grgfmUT,0.214,0.931,7,-3.347,0,0.143,0.000705,3.09e-06,0.0797,0.233,162.115,spotify:track:5pKCDm2fw4k6D6C5Rk646C,https://api.spotify.com/v1/tracks/5pKCDm2fw4k6D6C5Rk646C,348387,nothot
128,Pills Drunk Daddy,Kyle Cease,2ZkVrxLpmASXPU2T4Z7SpN,https://open.spotify.com/artist/41vrDFsMKwArpzFQxJPKuz,0.67,0.539,1,-10.414,1,0.944,0.766,0,0.788,0.487,130.678,spotify:track:2ZkVrxLpmASXPU2T4Z7SpN,https://api.spotify.com/v1/tracks/2ZkVrxLpmASXPU2T4Z7SpN,241093,nothot
129,Beautiful Stranger,Madonna,1wr297VWqaEEwA3AODLiFn,https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW,0.639,0.865,1,-7.11,1,0.0393,0.0315,0.000722,0.255,0.749,127.977,spotify:track:1wr297VWqaEEwA3AODLiFn,https://api.spotify.com/v1/tracks/1wr297VWqaEEwA3AODLiFn,242557,nothot
130,Mango Tree,"Angus, Julia Stone",689SFUHNPcMKDROeIHAvSy,https://open.spotify.com/artist/4tvKz56Tr39bkhcQUTO0Xr,0.615,0.457,7,-13.326,1,0.0285,0.851,0.183,0.0933,0.381,108.261,spotify:track:689SFUHNPcMKDROeIHAvSy,https://api.spotify.com/v1/tracks/689SFUHNPcMKDROeIHAvSy,223467,nothot
131,The Water Jet Cilice,Andrew Bird,3sI417Gx0Re5piE1Opqi2H,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,0.602,0.252,2,-10.853,0,0.0377,0.986,0.809,0.358,0.562,113.566,spotify:track:3sI417Gx0Re5piE1Opqi2H,https://api.spotify.com/v1/tracks/3sI417Gx0Re5piE1Opqi2H,233760,nothot
132,So Com Voce,Thievery Corporation,1f0V4eqYAmy1w7eyIOov2z,https://open.spotify.com/artist/25KNo5GDS6ZpLkjasaecA3,0.715,0.534,2,-10.054,1,0.0662,0.241,0.881,0.08,0.362,104.986,spotify:track:1f0V4eqYAmy1w7eyIOov2z,https://api.spotify.com/v1/tracks/1f0V4eqYAmy1w7eyIOov2z,167267,nothot
133,The Driveway,Miley Cyrus,7h1UdWf4vB3q1lRMQFky9O,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,0.434,0.87,4,-3.693,1,0.0471,0.0245,0,0.104,0.552,164.907,spotify:track:7h1UdWf4vB3q1lRMQFky9O,https://api.spotify.com/v1/tracks/7h1UdWf4vB3q1lRMQFky9O,223080,nothot
134,Main Offender,The Hives,6HAIJiZ3FGzWs5qREm9viG,https://open.spotify.com/artist/4DToQR3aKrHQSSRzSz8Nzt,0.43,0.954,0,-4.541,1,0.105,0.261,0.00262,0.155,0.79,135.96,spotify:track:6HAIJiZ3FGzWs5qREm9viG,https://api.spotify.com/v1/tracks/6HAIJiZ3FGzWs5qREm9viG,153160,nothot
135,Turbulent Serenity (Instrumental),Anne Dudley,2eAW7rLQG8wLRpwgPYoORi,https://open.spotify.com/artist/41dLItQx3PSyP6n1AMd87b,0.165,0.27,11,-13.514,0,0.0378,0.795,0.867,0.111,0.0387,109.827,spotify:track:2eAW7rLQG8wLRpwgPYoORi,https://api.spotify.com/v1/tracks/2eAW7rLQG8wLRpwgPYoORi,197680,nothot
136,Gotas De Agua Dulce,Juanes,0Xn1VqBjoL4PAGxyatEO0Z,https://open.spotify.com/artist/0UWZUmn7sybxMCqrw9tGa7,0.682,0.858,1,-3.452,0,0.029,0.0199,0,0.148,0.909,153.845,spotify:track:0Xn1VqBjoL4PAGxyatEO0Z,https://api.spotify.com/v1/tracks/0Xn1VqBjoL4PAGxyatEO0Z,188040,nothot
137,16 Candles,The Crests,2feO8WwU3I60vPLo5M7icR,https://open.spotify.com/artist/64vw6q9ZBTop3Tf2ol1x4U,0.559,0.467,10,-5.575,1,0.0266,0.799,0,0.119,0.638,114.623,spotify:track:2feO8WwU3I60vPLo5M7icR,https://api.spotify.com/v1/tracks/2feO8WwU3I60vPLo5M7icR,170693,nothot
138,Susie Q,Creedence Clearwater Revival,6z2AyfE9GZxoHqJVSA4NgN,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,0.65,0.556,9,-13.587,0,0.0378,0.112,0.000637,0.109,0.95,128.241,spotify:track:6z2AyfE9GZxoHqJVSA4NgN,https://api.spotify.com/v1/tracks/6z2AyfE9GZxoHqJVSA4NgN,274160,nothot
139,Wot,Captain Sensible,6hmiB1y3W9s6aCO6bKs1CQ,https://open.spotify.com/artist/7aqUNh5Jsbp7xZtvq97b5F,0.757,0.64,7,-9.205,1,0.138,0.138,0,0.454,0.777,99.895,spotify:track:6hmiB1y3W9s6aCO6bKs1CQ,https://api.spotify.com/v1/tracks/6hmiB1y3W9s6aCO6bKs1CQ,288760,nothot
140,Tabaco Y Chanel,Bacilos,48svUiwMMYQRPyesVEnof1,https://open.spotify.com/artist/1mux8L6xg2Cmrc7k0wQczl,0.643,0.576,7,-6.896,1,0.0303,0.0267,0,0.273,0.699,97.022,spotify:track:48svUiwMMYQRPyesVEnof1,https://api.spotify.com/v1/tracks/48svUiwMMYQRPyesVEnof1,312400,nothot
141,Keep Your Hands Off Her,The Black Keys,13MmPbjOg6fLI98TWEfm87,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz,0.584,0.671,11,-7.066,0,0.027,0.0745,0.485,0.139,0.277,78.72,spotify:track:13MmPbjOg6fLI98TWEfm87,https://api.spotify.com/v1/tracks/13MmPbjOg6fLI98TWEfm87,186533,nothot
142,East Man Skank,Ja-Man All Stars,4fVCWz8ZNt7xmPDkUVXHML,https://open.spotify.com/artist/6JWih8Eaz3C4SKMUpOGjA8,0.761,0.811,5,-5.802,1,0.0418,0.0272,0.878,0.35,0.86,146.002,spotify:track:4fVCWz8ZNt7xmPDkUVXHML,https://api.spotify.com/v1/tracks/4fVCWz8ZNt7xmPDkUVXHML,202000,nothot
143,Youre The One,Dwight Yoakam,7BmBPTZVi7mDYmclKyWms3,https://open.spotify.com/artist/2sxmKe3CUrWnx7eoXMhOlW,0.57,0.403,7,-9.168,1,0.0253,0.433,0,0.0639,0.371,95.677,spotify:track:7BmBPTZVi7mDYmclKyWms3,https://api.spotify.com/v1/tracks/7BmBPTZVi7mDYmclKyWms3,239307,nothot
